Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename
8781.362295, 27.400816, 41.831354, 998.111303, 0.041745, 0.247281, 0.271907, image00104.jpg
8846.889496, 30.038578, 41.900746, 1001.726753, 0.061269, 0.283874, 0.277611, image00105.jpg
8914.113045, 35.546243, 41.845555, 1008.278359, 0.155100, 0.370698, 0.275029, image00106.jpg
8978.866816, 38.676841, 41.784732, 1011.285737, 0.093422, 0.388475, 0.259871, image00107.jpg
9045.531750, 42.954172, 41.635598, 1014.816320, -0.011858, 0.382689, 0.239753, image00108.jpg
9114.160776, 52.161134, 41.183889, 1020.572612, 0.010343, 0.359025, 0.184747, image00109.jpg
9177.593946, 56.775232, 40.968999, 1022.588908, 0.040735, 0.334992, 0.168440, image00110.jpg
9247.189522, 65.256469, 40.876310, 1025.346601, -0.108094, 0.304755, 0.149473, image00111.jpg
9310.604572, 71.953998, 40.916134, 1026.217789, -0.209953, 0.312911, 0.130225, image00112.jpg
9378.711462, 80.322314, 41.053277, 1025.429620, -0.121714, 0.370837, 0.097991, image00113.jpg
9447.144270, 91.388727, 41.496953, 1022.348419, 0.024345, 0.430714, 0.065349, image00114.jpg
9513.822794, 99.942230, 41.848963, 1019.233669, 0.070964, 0.413302, 0.049012, image00115.jpg
9580.608130, 115.793753, 42.551409, 1013.709782, 0.118833, 0.293973, 0.025611, image00116.jpg
9646.744967, 123.873517, 42.930560, 1011.282293, 0.113061, 0.239813, 0.029456, image00117.jpg
9712.697029, 139.995731, 43.578319, 1007.497806, 0.070503, 0.195804, 0.029472, image00118.jpg
9781.873703, 152.284198, 43.993525, 1005.274408, 0.128862, 0.168726, 0.032726, image00119.jpg
9844.395876, 161.105507, 44.209465, 1003.948038, 0.182014, 0.146601, 0.033713, image00120.jpg
9911.634684, 182.379014, 44.565571, 1001.166101, 0.170468, 0.098639, 0.024043, image00121.jpg
9981.643915, 192.365896, 44.540838, 999.955725, 0.183755, 0.093546, 0.023736, image00122.jpg
10046.700239, 208.745717, 44.497800, 997.754203, 0.137232, 0.062443, 0.010528, image00123.jpg
10113.069296, 219.056339, 44.380174, 996.549780, 0.115104, 0.055104, 0.015929, image00124.jpg
10181.262255, 240.589177, 44.238637, 994.892126, -0.007392, 0.012811, 0.012049, image00125.jpg
10248.038054, 254.865457, 44.444001, 994.944680, -0.219280, -0.084195, -0.000858, image00126.jpg
10313.279867, 272.263413, 44.858054, 995.542429, -0.243634, -0.090382, -0.039031, image00127.jpg
10380.910158, 283.127258, 45.194992, 996.054606, -0.026277, -0.054661, -0.066458, image00128.jpg
10447.581053, 305.229869, 45.852941, 997.246139, 0.423744, -0.018761, -0.082371, image00129.jpg
10514.378786, 317.820747, 46.073998, 997.828071, 0.336379, 0.026298, -0.095937, image00130.jpg
10579.522371, 328.646108, 46.232538, 998.233962, 0.162799, 0.075636, -0.115953, image00131.jpg
10647.397280, 353.692361, 46.154039, 999.855836, 0.051101, 0.127980, -0.155475, image00132.jpg
10712.340832, 365.619410, 46.000354, 1001.187657, 0.133718, 0.137869, -0.173551, image00133.jpg
10778.123379, 384.676929, 45.834454, 1003.986674, 0.143086, 0.140246, -0.218730, image00134.jpg
10845.635176, 399.197510, 45.765215, 1006.292128, 0.086835, 0.091280, -0.243875, image00135.jpg
10913.059235, 416.010520, 45.630487, 1008.914669, 0.103345, 0.011043, -0.279831, image00136.jpg
10980.637312, 436.566002, 45.180151, 1011.769803, 0.228649, 0.008678, -0.337008, image00137.jpg
