Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename
4414.314985, 170.458276, -5.848276, 1474.935870, 0.392552, -1.406880, -0.175399, image00110.jpg
4464.361429, 189.016931, -5.462269, 1479.173885, 0.313044, -1.430002, -0.206813, image00111.jpg
4487.669230, 191.163328, -5.436267, 1479.638884, 0.323551, -1.422686, -0.206440, image00112.jpg
4507.897377, 209.927951, -5.053628, 1483.644178, 0.351952, -1.287314, -0.211867, image00113.jpg
4543.852806, 213.280877, -5.001228, 1484.362868, 0.332262, -1.285093, -0.202920, image00114.jpg
4589.815140, 224.536107, -4.681479, 1486.726056, 0.292982, -1.353528, -0.238118, image00115.jpg
4650.244236, 266.834717, -3.818768, 1494.609894, 0.268656, -0.986007, -0.226260, image00116.jpg
4671.003580, 270.649123, -3.741044, 1495.255403, 0.280496, -0.964263, -0.233367, image00117.jpg
4693.831921, 274.843694, -3.655573, 1495.965248, 0.293517, -0.940351, -0.241183, image00118.jpg
4715.970993, 281.657920, -3.522036, 1497.123008, 0.377149, -1.020303, -0.265367, image00119.jpg
4765.315771, 303.988545, -3.123200, 1500.399640, 0.383505, -1.138818, -0.255779, image00120.jpg
4777.683735, 305.109926, -3.079320, 1500.551097, 0.361005, -1.116222, -0.256592, image00121.jpg
4800.440311, 332.205477, -2.557870, 1504.092552, 0.359242, -1.014055, -0.241102, image00122.jpg
4845.142365, 340.241566, -2.396680, 1505.180813, 0.410740, -1.057912, -0.270709, image00123.jpg
4903.568506, 379.132530, -1.395727, 1508.983833, 0.380101, -0.865703, -0.201492, image00124.jpg
4929.018736, 381.757302, -1.317261, 1509.190334, 0.402472, -0.855195, -0.238398, image00125.jpg
4963.042259, 407.686336, -0.591096, 1511.158700, 0.440959, -0.811839, -0.322847, image00126.jpg
4980.589628, 409.709513, -0.501677, 1511.262356, 0.416985, -0.777986, -0.302619, image00127.jpg
5056.259871, 446.840296, 0.361665, 1512.823938, 0.403338, -0.805711, -0.241800, image00128.jpg
5079.323053, 449.468988, 0.477115, 1512.982918, 0.389472, -0.824871, -0.228799, image00129.jpg
5103.699446, 472.888411, 1.113979, 1513.561479, 0.277143, -0.685136, -0.217252, image00130.jpg
5135.148287, 495.574881, 1.770224, 1513.886773, 0.247653, -0.592505, -0.217526, image00131.jpg
5156.466007, 501.259293, 1.955522, 1513.937877, 0.236607, -0.540214, -0.212403, image00132.jpg
5174.479246, 503.911210, 2.007990, 1513.942690, 0.272053, -0.536130, -0.204811, image00133.jpg
5206.257820, 515.038631, 2.181954, 1513.930843, 0.346651, -0.621225, -0.217190, image00134.jpg
5245.399475, 541.955341, 2.591316, 1513.439028, 0.251632, -0.368668, -0.295590, image00135.jpg
5273.548603, 557.956304, 2.900085, 1513.260086, 0.263907, -0.479400, -0.371961, image00136.jpg
5313.928366, 573.755700, 3.195460, 1512.690986, 0.309389, -0.390019, -0.289069, image00137.jpg
5344.493866, 586.010863, 3.422989, 1512.131146, 0.358589, -0.323853, -0.219448, image00138.jpg
5390.421152, 612.482068, 3.896450, 1510.939363, 0.330018, -0.164451, -0.136350, image00139.jpg
5432.594776, 632.023083, 4.330276, 1510.020396, 0.154317, -0.091064, -0.190434, image00140.jpg
5450.996161, 634.656614, 4.349387, 1509.939251, 0.183604, -0.134121, -0.204225, image00141.jpg
5475.342512, 656.731013, 4.613231, 1508.349042, 0.312819, -0.023558, -0.179800, image00142.jpg
