Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename
7488.945723, 402.388534, -167.459874, 967.126844, -0.979439, 0.232398, 0.168534, image00155.jpg
7530.989885, 422.030767, -160.838398, 966.485247, -1.016619, 0.208414, 0.131265, image00156.jpg
7564.685583, 437.772757, -155.531710, 965.971048, -1.046416, 0.189192, 0.101396, image00157.jpg
7610.062838, 452.863023, -150.403832, 965.493772, -1.081769, 0.167640, 0.080524, image00158.jpg
7628.835917, 454.811066, -149.701476, 965.447601, -1.093038, 0.161771, 0.085493, image00159.jpg
7672.441244, 469.094457, -144.175700, 965.268360, -1.014993, 0.147169, 0.080755, image00160.jpg
7691.951036, 476.235686, -141.297825, 965.249200, -0.937045, 0.072325, 0.001140, image00161.jpg
7733.626366, 492.301464, -134.631930, 964.933611, -1.011365, 0.087167, 0.080067, image00162.jpg
7755.591631, 497.636371, -132.311769, 964.896281, -1.004770, 0.076632, 0.075294, image00163.jpg
7838.698149, 524.709490, -120.136210, 964.751214, -0.999025, 0.048159, 0.045691, image00164.jpg
7912.894487, 547.334191, -109.099614, 964.743295, -1.028939, 0.051815, 0.058841, image00165.jpg
7964.852333, 563.370636, -100.655701, 964.811669, -0.985384, 0.071628, 0.100353, image00166.jpg
7986.700773, 578.468886, -92.392817, 964.969183, -0.957180, 0.009900, 0.082790, image00167.jpg
7994.506121, 580.725657, -91.050787, 964.999598, -0.955865, 0.007153, 0.080902, image00168.jpg
8040.635109, 594.063000, -83.119496, 965.179349, -0.948091, -0.009082, 0.069746, image00169.jpg
8113.372087, 615.093552, -70.613300, 965.462784, -0.935833, -0.034682, 0.052155, image00170.jpg
8139.734745, 622.715826, -66.080577, 965.565511, -0.931390, -0.043960, 0.045779, image00171.jpg
8204.154015, 637.888016, -56.283619, 965.649769, -0.855257, -0.058529, 0.049020, image00172.jpg
8222.474098, 639.103326, -55.506580, 965.667334, -0.858522, -0.064694, 0.045517, image00173.jpg
8240.098715, 640.272501, -54.759039, 965.684232, -0.861662, -0.070625, 0.042147, image00174.jpg
8313.724279, 670.077290, -34.113849, 965.716042, -0.955097, -0.060481, 0.029950, image00175.jpg
8342.369556, 680.183269, -26.597224, 965.705120, -0.884153, 0.010397, 0.003958, image00176.jpg
8424.461603, 704.443980, -8.143936, 965.934323, -0.949882, 0.020432, 0.057372, image00177.jpg
8463.259697, 706.926373, -6.140499, 965.984551, -0.866241, 0.047099, 0.061126, image00178.jpg
8489.635468, 719.591471, 4.105959, 966.158015, -0.873203, 0.047274, 0.063308, image00179.jpg
8533.308983, 726.482921, 9.760110, 966.337550, -0.931755, -0.014138, 0.006363, image00180.jpg
8567.965984, 737.067130, 18.769027, 966.457960, -0.901695, 0.009150, 0.027654, image00181.jpg
8591.503620, 745.334367, 26.009124, 966.573130, -0.887834, 0.021120, 0.038410, image00182.jpg
8630.260229, 755.946112, 35.371382, 966.747982, -0.914608, 0.005564, 0.026699, image00183.jpg
8651.805878, 760.069489, 39.192886, 966.755399, -0.911206, 0.005380, 0.025369, image00184.jpg
8759.778976, 788.023030, 65.414565, 966.714076, -0.826332, 0.016311, 0.026420, image00185.jpg
8803.920746, 793.820963, 71.394412, 966.508929, -0.658391, 0.033058, 0.049825, image00186.jpg
8830.812216, 795.018611, 72.557102, 966.486476, -0.663031, 0.028687, 0.050943, image00187.jpg
8860.673428, 806.906671, 84.355146, 966.205870, -0.902316, 0.087845, 0.040964, image00188.jpg
8921.147108, 826.397578, 105.030530, 965.278388, -0.771057, 0.085573, 0.048539, image00189.jpg
8955.492020, 829.432288, 108.360970, 965.080226, -0.790829, 0.080583, 0.046404, image00190.jpg
8983.028412, 837.480873, 117.344239, 964.586204, -0.677960, 0.057740, 0.023962, image00191.jpg
9021.698713, 846.579249, 127.477529, 964.001046, -0.614597, 0.071993, -0.072648, image00192.jpg
9034.694672, 847.163090, 128.134904, 963.975781, -0.616427, 0.071162, -0.064340, image00193.jpg
9062.486649, 855.961686, 138.921220, 963.272238, -0.638679, -0.044966, -0.095790, image00194.jpg
9300.409794, 902.692000, 197.500808, 962.296371, -0.647127, 0.075371, 0.047200, image00195.jpg
9364.186287, 917.558800, 218.762585, 962.121464, -0.615766, -0.140672, -0.013229, image00196.jpg
9397.888422, 924.446233, 228.650934, 962.221834, -0.693758, -0.086819, -0.021905, image00197.jpg
9426.296234, 925.835202, 230.754479, 962.257858, -0.708267, -0.085929, -0.023369, image00198.jpg
9473.146439, 935.188521, 244.460299, 962.562535, -0.679838, -0.012133, 0.009495, image00199.jpg
9488.654613, 941.211715, 253.304513, 962.790861, -0.651931, 0.035450, 0.051833, image00200.jpg
9537.056684, 943.049300, 255.979369, 962.807601, -0.692426, 0.076969, 0.043646, image00201.jpg
9592.331171, 957.894413, 278.747445, 963.191866, -0.591315, 0.063567, 0.064644, image00202.jpg
9605.330229, 958.403542, 279.497027, 963.239302, -0.618143, 0.085199, 0.081139, image00203.jpg
9628.620148, 965.540701, 290.726575, 963.297620, -0.641750, 0.098570, 0.052111, image00204.jpg
9665.261745, 970.704536, 299.079945, 963.366092, -0.636295, 0.147205, 0.071765, image00205.jpg
9746.326923, 978.474853, 311.732923, 963.323334, -0.789962, 0.195828, 0.111633, image00206.jpg
9791.667461, 987.912251, 327.592562, 963.100698, -0.673560, 0.125395, 0.084741, image00207.jpg
9827.360868, 994.933433, 339.455391, 962.869991, -0.769194, 0.230994, 0.104082, image00208.jpg
9867.327452, 1001.151176, 350.352383, 962.498067, -0.712721, 0.222684, 0.078510, image00209.jpg
9887.942076, 1008.358562, 362.772249, 962.025913, -0.715528, 0.139534, 0.037233, image00210.jpg
9920.780897, 1009.667464, 365.070994, 961.878709, -0.673633, 0.167421, 0.047610, image00211.jpg
9955.484390, 1017.417947, 379.037914, 960.790519, -0.715456, 0.296644, 0.073955, image00212.jpg
10000.995636, 1024.982338, 392.731634, 959.581752, -0.769814, 0.299943, 0.065529, image00213.jpg
10031.086922, 1029.983789, 401.785696, 958.782535, -0.805755, 0.302125, 0.059958, image00214.jpg
10081.344366, 1038.431573, 417.041949, 957.333459, -0.828027, 0.261414, 0.017621, image00215.jpg
10094.817638, 1039.512736, 419.020416, 957.059913, -0.788751, 0.227539, -0.007148, image00216.jpg
10145.583868, 1044.054419, 427.651379, 955.953390, -0.680061, 0.181423, -0.030645, image00217.jpg
10159.683704, 1044.555505, 428.620391, 955.834318, -0.680399, 0.193723, -0.035492, image00218.jpg
10204.507113, 1052.835871, 444.185590, 953.663534, -0.679963, 0.178211, -0.019843, image00219.jpg
10249.326944, 1060.413201, 458.794129, 951.642434, -0.810230, 0.160436, -0.013171, image00220.jpg
10269.789934, 1065.281158, 468.159822, 950.483360, -0.786640, 0.170801, 0.026100, image00221.jpg
10317.793608, 1072.839705, 482.916679, 948.787937, -0.774032, 0.157252, 0.004061, image00222.jpg
10368.262768, 1079.669855, 496.830291, 947.303913, -0.833031, 0.110097, -0.025362, image00223.jpg
10395.935535, 1082.937516, 503.379186, 946.703297, -0.780668, 0.102345, -0.017234, image00224.jpg
10411.727428, 1084.165909, 505.851431, 946.510816, -0.777719, 0.107350, -0.015547, image00225.jpg
10462.486982, 1090.128474, 518.392242, 945.758239, -0.730356, 0.051769, -0.025733, image00226.jpg
10486.485481, 1094.477545, 527.315695, 945.314458, -0.808807, 0.054149, -0.037327, image00227.jpg
10508.168459, 1098.286257, 535.565160, 945.036736, -0.755973, -0.031104, -0.059741, image00228.jpg
10574.019670, 1103.312682, 546.862394, 944.968674, -0.743372, -0.032116, -0.055249, image00229.jpg
10593.131542, 1108.158218, 557.943890, 945.041507, -0.800223, 0.040088, -0.008591, image00230.jpg
10668.771267, 1118.577513, 582.689500, 945.584588, -0.695149, -0.123577, -0.087849, image00231.jpg
10690.886736, 1119.248757, 584.376827, 945.641321, -0.722699, -0.112640, -0.073016, image00232.jpg
10743.258238, 1123.746352, 595.682473, 946.167445, -0.712546, -0.152582, -0.078242, image00233.jpg
10762.540340, 1127.872732, 606.582633, 946.863445, -0.736172, -0.152987, -0.079521, image00234.jpg
10813.992977, 1133.011772, 620.623696, 947.867875, -0.740331, -0.177366, -0.039886, image00235.jpg
