Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename
10580.225229, 1076.060078, -112.077340, 1466.759268, -0.383337, 0.400277, 0.093016, image00245.jpg
10681.981564, 1069.165496, -134.551594, 1472.210476, -0.309758, 0.401449, 0.171781, image00246.jpg
10754.345179, 1063.141850, -153.092229, 1476.369646, -0.243560, 0.397684, 0.208671, image00247.jpg
10884.820938, 1049.147269, -193.675640, 1484.659032, -0.085408, 0.378040, 0.221710, image00248.jpg
10938.957214, 1043.340716, -210.514283, 1488.098417, -0.019788, 0.369889, 0.227120, image00249.jpg
11061.415672, 1028.828280, -250.847730, 1495.454844, 0.079271, 0.438993, 0.250679, image00250.jpg
11162.620306, 1019.721461, -274.610662, 1498.867918, 0.129627, 0.418731, 0.244468, image00251.jpg
11252.308607, 1005.058840, -310.331178, 1503.040617, 0.173126, 0.485447, 0.219340, image00252.jpg
11353.992224, 992.039966, -340.855245, 1505.675801, 0.146143, 0.534012, 0.181866, image00253.jpg
11439.854860, 981.046701, -366.630065, 1507.900977, 0.123358, 0.575020, 0.150223, image00254.jpg
11553.002596, 962.201977, -409.403293, 1510.611457, 0.057186, 0.562170, 0.041845, image00255.jpg
11611.161232, 953.876768, -425.804871, 1510.346700, 0.113014, 0.576471, 0.081305, image00256.jpg
11756.775618, 927.536914, -475.407620, 1507.625257, 0.231861, 0.608043, 0.110283, image00257.jpg
11842.577219, 909.790433, -506.049386, 1504.574750, 0.268425, 0.558517, 0.061194, image00258.jpg
12439.461231, 784.808469, -680.763862, 1482.291210, 0.480032, 0.566874, 0.155111, image00259.jpg
12490.626812, 770.200999, -697.920027, 1480.486198, 0.578019, 0.493476, 0.181439, image00260.jpg
12522.376299, 759.100390, -709.589213, 1479.341692, 0.576630, 0.496360, 0.177154, image00261.jpg
12539.650440, 757.919722, -710.800086, 1479.236877, 0.585495, 0.484676, 0.167575, image00262.jpg
12573.708534, 748.264979, -720.907699, 1478.365712, 0.609025, 0.457176, 0.157934, image00263.jpg
12614.596367, 741.203921, -727.382824, 1477.877309, 0.622646, 0.438165, 0.136384, image00264.jpg
12637.721539, 734.724504, -733.173591, 1477.471670, 0.618460, 0.435697, 0.128634, image00265.jpg
12682.899237, 722.066213, -744.486524, 1476.679208, 0.610281, 0.430877, 0.113495, image00266.jpg
12810.997009, 686.174636, -776.563448, 1474.432244, 0.587092, 0.417210, 0.070568, image00267.jpg
12941.528082, 640.734617, -816.027709, 1472.018500, 0.520530, 0.385018, 0.049450, image00268.jpg
